nmp_off,W:W16;25;26;27;30;34;35;38;39;40;48:B7;13;14;15;17;18;19;23;28;29,30-24-,38-33-,113
nmp_off,W:W25;28;32;33;35;36;37;38;39;40;41;42;44;45;46;47;48;49:B2;3;4;6;8;9;10;11;12;13;14;15;16;17;19;23;24;26,49-43-,37-31-,3
nmp_off,W:W23;27;28;31;32;34;35;36;37;38;39;42;43;44;49:B2;3;6;8;9;11;12;14;15;16;18;19;20;25;26,34-30-,27-21-,44
nmp_off,W:W26;29;33;34;36;37;38;39;41;42;43;44;45;46;48;49:B2;3;4;6;7;10;11;12;13;15;18;19;22;23;25;27,37-31-,44-40-,-13
nmp_off,W:W26;29;31;32;33;34;35;36;38;39;42;43;44;45;47;49:B2;3;6;7;10;11;12;13;14;16;18;19;20;22;24;25,32-28-,31-27-,-1
nmp_off,W:W22;27;28;29;32;33;35;36;37;38;39;40;42;43;45;47;48:B1;3;4;8;9;11;12;13;15;16;18;19;20;21;24;25;26,36-31-,29-23-,69
nmp_off,W:W27;28;34;37;38;39;40;43;44;47;50:B3;4;7;8;9;12;14;17;19;24;36,37-31-,38-32-,0
nmp_off,W:W29;30;31;32;34;35;36;37;38;40;42;43;44;45;47;48:B2;3;6;7;8;9;10;13;14;15;16;17;19;20;21;26,30-25-,29-23-,-7
nmp_off,W:W23;24;26;28;29;33;34;36;39;41;42;43;47;48;49:B2;3;6;7;8;11;12;13;14;15;16;17;20;25;27,49-44-,23-18-,51
nmp_off,W:W26;28;29;33;34;35;36;38;39;41;42;44;47;48;49;50:B2;3;4;6;7;8;10;12;13;15;17;18;20;22;24;27,50-45-,41-37-,0
nmp_off,B:W25;27;28;30;31;32;34;35;36;38;40;42;43;44;45;47;49:B1;3;5;6;8;9;10;11;12;13;14;15;16;18;19;23;29,19-24-,12-17-,0
nmp_off,W:W22;28;29;31;32;33;34;35;37;38;39;40;42;43;44:B4;6;7;9;10;11;13;14;15;17;18;19;20;24;26,31-27-,32-27-,-38
nmp_off,W:W21;28;30;32;33;35;36;37;39;49:B2;4;7;12;13;17;19;24;26;29,32-27-,32-27-,81
nmp_off,W:W26;27;28;32;33;34;35;38;39;40;42;45;48:B8;9;12;13;15;16;17;18;19;20;23;24;25,48-43-,27-22-,165
nmp_off,W:W26;28;31;32;33;34;35;36;38;39;40;42;43;44;45;48:B6;7;8;9;10;12;13;15;16;17;18;20;21;22;24;25,34-30-,34-30-,96
nmp_off,W:W25;26;27;29;30;31;35;37;41;42;43;45:B3;6;8;9;11;12;13;14;16;17;18;20,30-24-,30-24-,43
nmp_off,B:W23;24;26;29;33;34;35;36;37;38;39;44;45;49:B3;5;7;8;10;12;13;14;15;17;18;20;25;27,14-19-,14-19-,-8
nmp_off,W:W25;26;27;32;33;35;38;39;40;41;42;43;47:B6;8;12;13;14;15;16;18;19;22;23;24;36,32-28-,32-28-,1
nmp_off,W:W25;26;28;31;33;36;38;39;43;46;47;48;49:B2;6;8;9;11;12;13;17;19;22;23;24;27,39-34-,39-34-,-12
nmp_off,B:W28;29;31;33;34;35;36;37;38;39;40;44;45;47;48;49:B2;3;6;7;8;12;13;14;15;16;18;19;20;21;24;25,18-23-,12-17-,12
nmp_off,W:W25;28;30;35;36;37;38;39;40;41;42;43;45;46;47;48;49:B1;2;3;4;7;8;9;10;11;12;13;14;17;19;23;24;26,39-33-,37-31-,-1
nmp_off,B:W25;27;28;32;33;35;37;38;39;41;42;44;45;48:B3;5;6;9;11;12;13;16;18;19;21;23;24;26,12-17-,12-17-,3
nmp_off,W:W24;27;29;33;34;35;36;37;38;39;40;44:B2;3;4;7;8;10;12;13;15;17;18;20,38-32-,27-21-,1
nmp_off,W:W22;28;31;32;35;36;38;39;40;42;44;45;48:B3;7;8;9;13;14;15;16;19;21;23;24;29,31-27-,31-26-,12
nmp_off,B:W24;27;29;32;33;34;35;36;37;38;39;40;41;42;46;48;49:B1;2;4;7;8;9;12;13;15;16;17;18;20;21;23;25;26,17-22-,17-22-,6
nmp_off,B:W22;27;28;29;32;33;35;36;37;39;43;45;48:B3;6;8;9;11;13;14;15;16;19;20;21;24,8-12-,8-12-,0
nmp_off,W:W26;29;30;31;34;35;36;38;39;41;44;45;46;48;49:B3;6;11;12;13;14;16;17;18;19;22;23;25;27;28,38-33-,38-33-,0
nmp_off,W:W27;28;30;32;33;34;35;37;38;40;41;44;45;46;47;48;49;50:B1;2;3;4;5;6;9;10;12;13;15;16;18;19;21;23;24;25,27-22-,37-31-,-1
nmp_off,W:W25;27;28;30;31;32;33;35;36;38;39;44;45;47;48:B2;3;4;6;7;8;13;14;15;16;18;19;23;24;26,48-42-,48-42-,29
nmp_off,W:W35;36;45:B7;9;15;18;20;25;30;40,35-24-30,35-24-30,90
nmp_off,W:W27;28;30;32;33;34;35;38;45:B3;7;9;12;13;17;19;20;23,30-24-,30-25-,-45
nmp_off,W:W24;26;28;29;32;33;34;37;39;40;42;45;47;48:B2;4;6;7;8;9;10;12;13;17;18;19;22;25,40-35-,40-35-,0
nmp_off,W:W27;28;32;33;34;35;37;38;39;40;41;44;45;46;47;49;50:B2;3;4;6;7;9;11;12;13;14;16;18;19;21;23;24;26,41-36-,34-30-,-9
nmp_off,W:W25;27;28;30;32;33;34;35;37;38;39;43;48:B3;8;9;13;14;15;16;18;19;21;23;24;26,27-22-,34-29-,-5
nmp_off,W:W10;25;32;33;35;37;38;39;43:B8;9;12;13;16;21;26;28;31;34,32-23-28,32-23-28,-24
nmp_off,W:W23;24;29;31;32;36;37;39;42;44;47;48:B3;6;7;8;9;12;15;16;17;18;21;26,31-27-,44-40-,23
rfp_off,B:W22;25;27;30;32;33;35;36;37;38;39;45:B6;9;11;12;13;14;16;18;19;23;24;26,11-17-,24-29-,75
rfp_off,W:W24;27;28;29;37;38:B7;8;13;18;19;26,28-23-,27-21-,122
rfp_off,W:W16;25;26;27;30;34;35;38;39;40;48:B7;13;14;15;17;18;19;23;28;29,30-24-,38-33-,113
rfp_off,W:W25;28;32;33;35;36;37;38;39;40;41;42;44;45;46;47;48;49:B2;3;4;6;8;9;10;11;12;13;14;15;16;17;19;23;24;26,49-43-,37-31-,3
rfp_off,W:W23;27;28;31;32;34;35;36;37;38;39;42;43;44;49:B2;3;6;8;9;11;12;14;15;16;18;19;20;25;26,34-30-,27-21-,44
rfp_off,W:W26;29;33;34;36;37;38;39;41;42;43;44;45;46;48;49:B2;3;4;6;7;10;11;12;13;15;18;19;22;23;25;27,37-31-,37-32-,-11
rfp_off,W:W26;29;31;32;33;34;35;36;38;39;42;43;44;45;47;49:B2;3;6;7;10;11;12;13;14;16;18;19;20;22;24;25,32-28-,32-28-,0
rfp_off,W:W22;27;28;29;32;33;35;36;37;38;39;40;42;43;45;47;48:B1;3;4;8;9;11;12;13;15;16;18;19;20;21;24;25;26,36-31-,29-23-,69
rfp_off,W:W27;28;34;37;38;39;40;43;44;47;50:B3;4;7;8;9;12;14;17;19;24;36,37-31-,38-32-,-4
rfp_off,W:W29;30;31;32;34;35;36;37;38;40;42;43;44;45;47;48:B2;3;6;7;8;9;10;13;14;15;16;17;19;20;21;26,30-25-,29-23-,-6
rfp_off,W:W23;24;26;28;29;33;34;36;39;41;42;43;47;48;49:B2;3;6;7;8;11;12;13;14;15;16;17;20;25;27,49-44-,23-18-,51
rfp_off,W:W26;28;29;33;34;35;36;38;39;41;42;44;47;48;49;50:B2;3;4;6;7;8;10;12;13;15;17;18;20;22;24;27,50-45-,41-37-,0
rfp_off,B:W25;27;28;30;31;32;34;35;36;38;40;42;43;44;45;47;49:B1;3;5;6;8;9;10;11;12;13;14;15;16;18;19;23;29,19-24-,12-17-,0
rfp_off,W:W22;28;29;31;32;33;34;35;37;38;39;40;42;43;44:B4;6;7;9;10;11;13;14;15;17;18;19;20;24;26,31-27-,32-27-,-48
rfp_off,W:W21;28;30;32;33;35;36;37;39;49:B2;4;7;12;13;17;19;24;26;29,32-27-,32-27-,99
rfp_off,W:W26;27;28;32;33;34;35;38;39;40;42;45;48:B8;9;12;13;15;16;17;18;19;20;23;24;25,48-43-,27-22-,165
rfp_off,W:W26;28;31;32;33;34;35;36;38;39;40;42;43;44;45;48:B6;7;8;9;10;12;13;15;16;17;18;20;21;22;24;25,34-30-,34-30-,96
rfp_off,W:W25;26;27;29;30;31;35;37;41;42;43;45:B3;6;8;9;11;12;13;14;16;17;18;20,30-24-,30-24-,43
rfp_off,B:W23;24;26;29;33;34;35;36;37;38;39;44;45;49:B3;5;7;8;10;12;13;14;15;17;18;20;25;27,14-19-,14-19-,-11
rfp_off,W:W25;26;27;32;33;35;38;39;40;41;42;43;47:B6;8;12;13;14;15;16;18;19;22;23;24;36,32-28-,32-28-,0
rfp_off,W:W25;26;28;31;33;36;38;39;43;46;47;48;49:B2;6;8;9;11;12;13;17;19;22;23;24;27,39-34-,39-34-,-8
rfp_off,B:W28;29;31;33;34;35;36;37;38;39;40;44;45;47;48;49:B2;3;6;7;8;12;13;14;15;16;18;19;20;21;24;25,18-23-,12-17-,12
rfp_off,W:W25;28;30;35;36;37;38;39;40;41;42;43;45;46;47;48;49:B1;2;3;4;7;8;9;10;11;12;13;14;17;19;23;24;26,39-33-,37-31-,-1
rfp_off,B:W25;27;28;32;33;35;37;38;39;41;42;44;45;48:B3;5;6;9;11;12;13;16;18;19;21;23;24;26,12-17-,12-17-,8
rfp_off,W:W24;27;29;33;34;35;36;37;38;39;40;44:B2;3;4;7;8;10;12;13;15;17;18;20,38-32-,35-30-,-11
rfp_off,W:W22;28;31;32;35;36;38;39;40;42;44;45;48:B3;7;8;9;13;14;15;16;19;21;23;24;29,31-27-,31-26-,12
rfp_off,B:W24;27;29;32;33;34;35;36;37;38;39;40;41;42;46;48;49:B1;2;4;7;8;9;12;13;15;16;17;18;20;21;23;25;26,17-22-,17-22-,6
rfp_off,B:W22;27;28;29;32;33;35;36;37;39;43;45;48:B3;6;8;9;11;13;14;15;16;19;20;21;24,8-12-,24-30-,-2
rfp_off,W:W26;29;30;31;34;35;36;38;39;41;44;45;46;48;49:B3;6;11;12;13;14;16;17;18;19;22;23;25;27;28,38-33-,38-33-,0
rfp_off,W:W27;28;30;32;33;34;35;37;38;40;41;44;45;46;47;48;49;50:B1;2;3;4;5;6;9;10;12;13;15;16;18;19;21;23;24;25,27-22-,41-36-,2
rfp_off,W:W25;27;28;30;31;32;33;35;36;38;39;44;45;47;48:B2;3;4;6;7;8;13;14;15;16;18;19;23;24;26,48-42-,48-42-,21
rfp_off,W:W35;36;45:B7;9;15;18;20;25;30;40,35-24-30,35-24-30,80
rfp_off,W:W27;28;30;32;33;34;35;38;45:B3;7;9;12;13;17;19;20;23,30-24-,30-24-,-35
rfp_off,W:W24;26;28;29;32;33;34;37;39;40;42;45;47;48:B2;4;6;7;8;9;10;12;13;17;18;19;22;25,40-35-,40-35-,0
rfp_off,W:W27;28;32;33;34;35;37;38;39;40;41;44;45;46;47;49;50:B2;3;4;6;7;9;11;12;13;14;16;18;19;21;23;24;26,41-36-,34-30-,-9
rfp_off,W:W25;27;28;30;32;33;34;35;37;38;39;43;48:B3;8;9;13;14;15;16;18;19;21;23;24;26,27-22-,34-29-,-5
rfp_off,W:W10;25;32;33;35;37;38;39;43:B8;9;12;13;16;21;26;28;31;34,32-23-28,32-23-28,-31
rfp_off,W:W23;24;29;31;32;36;37;39;42;44;47;48:B3;6;7;8;9;12;15;16;17;18;21;26,31-27-,39-33-,25
razor_off,B:W22;25;27;30;32;33;35;36;37;38;39;45:B6;9;11;12;13;14;16;18;19;23;24;26,11-17-,24-29-,103
razor_off,W:W24;27;28;29;37;38:B7;8;13;18;19;26,28-23-,27-21-,105
razor_off,W:W16;25;26;27;30;34;35;38;39;40;48:B7;13;14;15;17;18;19;23;28;29,30-24-,38-33-,113
razor_off,W:W25;28;32;33;35;36;37;38;39;40;41;42;44;45;46;47;48;49:B2;3;4;6;8;9;10;11;12;13;14;15;16;17;19;23;24;26,49-43-,37-31-,3
razor_off,W:W23;27;28;31;32;34;35;36;37;38;39;42;43;44;49:B2;3;6;8;9;11;12;14;15;16;18;19;20;25;26,34-30-,27-21-,44
razor_off,W:W26;29;33;34;36;37;38;39;41;42;43;44;45;46;48;49:B2;3;4;6;7;10;11;12;13;15;18;19;22;23;25;27,37-31-,44-40-,-13
razor_off,W:W26;29;31;32;33;34;35;36;38;39;42;43;44;45;47;49:B2;3;6;7;10;11;12;13;14;16;18;19;20;22;24;25,32-28-,31-27-,-1
razor_off,W:W22;27;28;29;32;33;35;36;37;38;39;40;42;43;45;47;48:B1;3;4;8;9;11;12;13;15;16;18;19;20;21;24;25;26,36-31-,29-23-,69
razor_off,W:W27;28;34;37;38;39;40;43;44;47;50:B3;4;7;8;9;12;14;17;19;24;36,37-31-,38-32-,-5
razor_off,W:W29;30;31;32;34;35;36;37;38;40;42;43;44;45;47;48:B2;3;6;7;8;9;10;13;14;15;16;17;19;20;21;26,30-25-,30-25-,-9
razor_off,W:W23;24;26;28;29;33;34;36;39;41;42;43;47;48;49:B2;3;6;7;8;11;12;13;14;15;16;17;20;25;27,49-44-,23-18-,51
razor_off,W:W26;28;29;33;34;35;36;38;39;41;42;44;47;48;49;50:B2;3;4;6;7;8;10;12;13;15;17;18;20;22;24;27,50-45-,41-37-,0
razor_off,B:W25;27;28;30;31;32;34;35;36;38;40;42;43;44;45;47;49:B1;3;5;6;8;9;10;11;12;13;14;15;16;18;19;23;29,19-24-,12-17-,0
razor_off,W:W22;28;29;31;32;33;34;35;37;38;39;40;42;43;44:B4;6;7;9;10;11;13;14;15;17;18;19;20;24;26,31-27-,32-27-,-38
razor_off,W:W21;28;30;32;33;35;36;37;39;49:B2;4;7;12;13;17;19;24;26;29,32-27-,32-27-,81
razor_off,W:W26;27;28;32;33;34;35;38;39;40;42;45;48:B8;9;12;13;15;16;17;18;19;20;23;24;25,48-43-,27-22-,165
razor_off,W:W26;28;31;32;33;34;35;36;38;39;40;42;43;44;45;48:B6;7;8;9;10;12;13;15;16;17;18;20;21;22;24;25,34-30-,34-30-,96
razor_off,W:W25;26;27;29;30;31;35;37;41;42;43;45:B3;6;8;9;11;12;13;14;16;17;18;20,30-24-,30-24-,43
razor_off,B:W23;24;26;29;33;34;35;36;37;38;39;44;45;49:B3;5;7;8;10;12;13;14;15;17;18;20;25;27,14-19-,14-19-,-8
razor_off,W:W25;26;27;32;33;35;38;39;40;41;42;43;47:B6;8;12;13;14;15;16;18;19;22;23;24;36,32-28-,32-28-,1
razor_off,W:W25;26;28;31;33;36;38;39;43;46;47;48;49:B2;6;8;9;11;12;13;17;19;22;23;24;27,39-34-,39-34-,-12
razor_off,B:W28;29;31;33;34;35;36;37;38;39;40;44;45;47;48;49:B2;3;6;7;8;12;13;14;15;16;18;19;20;21;24;25,18-23-,12-17-,11
razor_off,W:W25;28;30;35;36;37;38;39;40;41;42;43;45;46;47;48;49:B1;2;3;4;7;8;9;10;11;12;13;14;17;19;23;24;26,39-33-,37-31-,-1
razor_off,B:W25;27;28;32;33;35;37;38;39;41;42;44;45;48:B3;5;6;9;11;12;13;16;18;19;21;23;24;26,12-17-,12-17-,4
razor_off,W:W24;27;29;33;34;35;36;37;38;39;40;44:B2;3;4;7;8;10;12;13;15;17;18;20,38-32-,27-21-,1
razor_off,W:W22;28;31;32;35;36;38;39;40;42;44;45;48:B3;7;8;9;13;14;15;16;19;21;23;24;29,31-27-,31-26-,12
razor_off,B:W24;27;29;32;33;34;35;36;37;38;39;40;41;42;46;48;49:B1;2;4;7;8;9;12;13;15;16;17;18;20;21;23;25;26,17-22-,17-22-,6
razor_off,B:W22;27;28;29;32;33;35;36;37;39;43;45;48:B3;6;8;9;11;13;14;15;16;19;20;21;24,8-12-,8-12-,0
razor_off,W:W26;29;30;31;34;35;36;38;39;41;44;45;46;48;49:B3;6;11;12;13;14;16;17;18;19;22;23;25;27;28,38-33-,38-33-,0
razor_off,W:W27;28;30;32;33;34;35;37;38;40;41;44;45;46;47;48;49;50:B1;2;3;4;5;6;9;10;12;13;15;16;18;19;21;23;24;25,27-22-,37-31-,-1
razor_off,W:W25;27;28;30;31;32;33;35;36;38;39;44;45;47;48:B2;3;4;6;7;8;13;14;15;16;18;19;23;24;26,48-42-,48-42-,29
razor_off,W:W35;36;45:B7;9;15;18;20;25;30;40,35-24-30,35-24-30,90
razor_off,W:W27;28;30;32;33;34;35;38;45:B3;7;9;12;13;17;19;20;23,30-24-,30-25-,-45
razor_off,W:W24;26;28;29;32;33;34;37;39;40;42;45;47;48:B2;4;6;7;8;9;10;12;13;17;18;19;22;25,40-35-,40-35-,0
razor_off,W:W27;28;32;33;34;35;37;38;39;40;41;44;45;46;47;49;50:B2;3;4;6;7;9;11;12;13;14;16;18;19;21;23;24;26,41-36-,34-30-,-9
razor_off,W:W25;27;28;30;32;33;34;35;37;38;39;43;48:B3;8;9;13;14;15;16;18;19;21;23;24;26,27-22-,34-29-,-5
razor_off,W:W10;25;32;33;35;37;38;39;43:B8;9;12;13;16;21;26;28;31;34,32-23-28,32-23-28,-24
razor_off,W:W23;24;29;31;32;36;37;39;42;44;47;48:B3;6;7;8;9;12;15;16;17;18;21;26,31-27-,44-40-,23
multicut_off,B:W22;25;27;30;32;33;35;36;37;38;39;45:B6;9;11;12;13;14;16;18;19;23;24;26,11-17-,24-29-,103
multicut_off,W:W24;27;28;29;37;38:B7;8;13;18;19;26,28-23-,27-21-,104
multicut_off,W:W16;25;26;27;30;34;35;38;39;40;48:B7;13;14;15;17;18;19;23;28;29,30-24-,38-33-,113
multicut_off,W:W25;28;32;33;35;36;37;38;39;40;41;42;44;45;46;47;48;49:B2;3;4;6;8;9;10;11;12;13;14;15;16;17;19;23;24;26,49-43-,37-31-,4
multicut_off,W:W23;27;28;31;32;34;35;36;37;38;39;42;43;44;49:B2;3;6;8;9;11;12;14;15;16;18;19;20;25;26,34-30-,27-21-,44
multicut_off,W:W26;29;33;34;36;37;38;39;41;42;43;44;45;46;48;49:B2;3;4;6;7;10;11;12;13;15;18;19;22;23;25;27,37-31-,26-21-,5
multicut_off,W:W26;29;31;32;33;34;35;36;38;39;42;43;44;45;47;49:B2;3;6;7;10;11;12;13;14;16;18;19;20;22;24;25,32-28-,29-23-,215
multicut_off,W:W22;27;28;29;32;33;35;36;37;38;39;40;42;43;45;47;48:B1;3;4;8;9;11;12;13;15;16;18;19;20;21;24;25;26,36-31-,29-23-,69
multicut_off,W:W27;28;34;37;38;39;40;43;44;47;50:B3;4;7;8;9;12;14;17;19;24;36,37-31-,38-32-,3
multicut_off,W:W29;30;31;32;34;35;36;37;38;40;42;43;44;45;47;48:B2;3;6;7;8;9;10;13;14;15;16;17;19;20;21;26,30-25-,29-24-,-6
multicut_off,W:W23;24;26;28;29;33;34;36;39;41;42;43;47;48;49:B2;3;6;7;8;11;12;13;14;15;16;17;20;25;27,49-44-,23-18-,48
multicut_off,W:W26;28;29;33;34;35;36;38;39;41;42;44;47;48;49;50:B2;3;4;6;7;8;10;12;13;15;17;18;20;22;24;27,50-45-,41-37-,-1
multicut_off,B:W25;27;28;30;31;32;34;35;36;38;40;42;43;44;45;47;49:B1;3;5;6;8;9;10;11;12;13;14;15;16;18;19;23;29,19-24-,12-17-,0
multicut_off,W:W22;28;29;31;32;33;34;35;37;38;39;40;42;43;44:B4;6;7;9;10;11;13;14;15;17;18;19;20;24;26,31-27-,32-27-,-44
multicut_off,W:W21;28;30;32;33;35;36;37;39;49:B2;4;7;12;13;17;19;24;26;29,32-27-,32-27-,138
multicut_off,W:W26;27;28;32;33;34;35;38;39;40;42;45;48:B8;9;12;13;15;16;17;18;19;20;23;24;25,48-43-,27-22-,165
multicut_off,W:W26;28;31;32;33;34;35;36;38;39;40;42;43;44;45;48:B6;7;8;9;10;12;13;15;16;17;18;20;21;22;24;25,34-30-,34-30-,75
multicut_off,W:W25;26;27;29;30;31;35;37;41;42;43;45:B3;6;8;9;11;12;13;14;16;17;18;20,30-24-,30-24-,43
multicut_off,B:W23;24;26;29;33;34;35;36;37;38;39;44;45;49:B3;5;7;8;10;12;13;14;15;17;18;20;25;27,14-19-,14-19-,-9
multicut_off,W:W25;26;27;32;33;35;38;39;40;41;42;43;47:B6;8;12;13;14;15;16;18;19;22;23;24;36,32-28-,32-28-,1
multicut_off,W:W25;26;28;31;33;36;38;39;43;46;47;48;49:B2;6;8;9;11;12;13;17;19;22;23;24;27,39-34-,39-34-,-14
multicut_off,B:W28;29;31;33;34;35;36;37;38;39;40;44;45;47;48;49:B2;3;6;7;8;12;13;14;15;16;18;19;20;21;24;25,18-23-,18-23-,7
multicut_off,W:W25;28;30;35;36;37;38;39;40;41;42;43;45;46;47;48;49:B1;2;3;4;7;8;9;10;11;12;13;14;17;19;23;24;26,39-33-,39-33-,-1
multicut_off,B:W25;27;28;32;33;35;37;38;39;41;42;44;45;48:B3;5;6;9;11;12;13;16;18;19;21;23;24;26,12-17-,9-14-,10
multicut_off,W:W24;27;29;33;34;35;36;37;38;39;40;44:B2;3;4;7;8;10;12;13;15;17;18;20,38-32-,27-21-,1
multicut_off,W:W22;28;31;32;35;36;38;39;40;42;44;45;48:B3;7;8;9;13;14;15;16;19;21;23;24;29,31-27-,31-26-,12
multicut_off,B:W24;27;29;32;33;34;35;36;37;38;39;40;41;42;46;48;49:B1;2;4;7;8;9;12;13;15;16;17;18;20;21;23;25;26,17-22-,7-11-,13
multicut_off,B:W22;27;28;29;32;33;35;36;37;39;43;45;48:B3;6;8;9;11;13;14;15;16;19;20;21;24,8-12-,21-26-,-4
multicut_off,W:W26;29;30;31;34;35;36;38;39;41;44;45;46;48;49:B3;6;11;12;13;14;16;17;18;19;22;23;25;27;28,38-33-,38-33-,-1
multicut_off,W:W27;28;30;32;33;34;35;37;38;40;41;44;45;46;47;48;49;50:B1;2;3;4;5;6;9;10;12;13;15;16;18;19;21;23;24;25,27-22-,37-31-,-1
multicut_off,W:W25;27;28;30;31;32;33;35;36;38;39;44;45;47;48:B2;3;4;6;7;8;13;14;15;16;18;19;23;24;26,48-42-,47-42-,-10
multicut_off,W:W35;36;45:B7;9;15;18;20;25;30;40,35-24-30,35-24-30,86
multicut_off,W:W27;28;30;32;33;34;35;38;45:B3;7;9;12;13;17;19;20;23,30-24-,30-24-,-10
multicut_off,W:W24;26;28;29;32;33;34;37;39;40;42;45;47;48:B2;4;6;7;8;9;10;12;13;17;18;19;22;25,40-35-,40-35-,0
multicut_off,W:W27;28;32;33;34;35;37;38;39;40;41;44;45;46;47;49;50:B2;3;4;6;7;9;11;12;13;14;16;18;19;21;23;24;26,41-36-,34-30-,-9
multicut_off,W:W25;27;28;30;32;33;34;35;37;38;39;43;48:B3;8;9;13;14;15;16;18;19;21;23;24;26,27-22-,27-22-,-3
multicut_off,W:W10;25;32;33;35;37;38;39;43:B8;9;12;13;16;21;26;28;31;34,32-23-28,32-23-28,-45
multicut_off,W:W23;24;29;31;32;36;37;39;42;44;47;48:B3;6;7;8;9;12;15;16;17;18;21;26,31-27-,39-33-,20
all_off,B:W22;25;27;30;32;33;35;36;37;38;39;45:B6;9;11;12;13;14;16;18;19;23;24;26,11-17-,24-29-,105
all_off,W:W24;27;28;29;37;38:B7;8;13;18;19;26,28-23-,27-21-,137
all_off,W:W16;25;26;27;30;34;35;38;39;40;48:B7;13;14;15;17;18;19;23;28;29,30-24-,38-33-,113
all_off,W:W25;28;32;33;35;36;37;38;39;40;41;42;44;45;46;47;48;49:B2;3;4;6;8;9;10;11;12;13;14;15;16;17;19;23;24;26,49-43-,32-27-,60
all_off,W:W23;27;28;31;32;34;35;36;37;38;39;42;43;44;49:B2;3;6;8;9;11;12;14;15;16;18;19;20;25;26,34-30-,27-21-,80
all_off,W:W26;29;33;34;36;37;38;39;41;42;43;44;45;46;48;49:B2;3;4;6;7;10;11;12;13;15;18;19;22;23;25;27,37-31-,29-24-,81
all_off,W:W26;29;31;32;33;34;35;36;38;39;42;43;44;45;47;49:B2;3;6;7;10;11;12;13;14;16;18;19;20;22;24;25,32-28-,29-23-,225
all_off,W:W22;27;28;29;32;33;35;36;37;38;39;40;42;43;45;47;48:B1;3;4;8;9;11;12;13;15;16;18;19;20;21;24;25;26,36-31-,29-23-,93
all_off,W:W27;28;34;37;38;39;40;43;44;47;50:B3;4;7;8;9;12;14;17;19;24;36,37-31-,28-23-,60
all_off,W:W29;30;31;32;34;35;36;37;38;40;42;43;44;45;47;48:B2;3;6;7;8;9;10;13;14;15;16;17;19;20;21;26,30-25-,32-27-,43
all_off,W:W23;24;26;28;29;33;34;36;39;41;42;43;47;48;49:B2;3;6;7;8;11;12;13;14;15;16;17;20;25;27,49-44-,23-18-,43
all_off,W:W26;28;29;33;34;35;36;38;39;41;42;44;47;48;49;50:B2;3;4;6;7;8;10;12;13;15;17;18;20;22;24;27,50-45-,38-32-,33
all_off,B:W25;27;28;30;31;32;34;35;36;38;40;42;43;44;45;47;49:B1;3;5;6;8;9;10;11;12;13;14;15;16;18;19;23;29,19-24-,19-24-,182
all_off,W:W22;28;29;31;32;33;34;35;37;38;39;40;42;43;44:B4;6;7;9;10;11;13;14;15;17;18;19;20;24;26,31-27-,35-30-,79
all_off,W:W21;28;30;32;33;35;36;37;39;49:B2;4;7;12;13;17;19;24;26;29,32-27-,32-27-,81
all_off,W:W26;27;28;32;33;34;35;38;39;40;42;45;48:B8;9;12;13;15;16;17;18;19;20;23;24;25,48-43-,27-22-,165
all_off,W:W26;28;31;32;33;34;35;36;38;39;40;42;43;44;45;48:B6;7;8;9;10;12;13;15;16;17;18;20;21;22;24;25,34-30-,34-30-,100
all_off,W:W25;26;27;29;30;31;35;37;41;42;43;45:B3;6;8;9;11;12;13;14;16;17;18;20,30-24-,30-24-,41
all_off,B:W23;24;26;29;33;34;35;36;37;38;39;44;45;49:B3;5;7;8;10;12;13;14;15;17;18;20;25;27,14-19-,14-19-,-2
all_off,W:W25;26;27;32;33;35;38;39;40;41;42;43;47:B6;8;12;13;14;15;16;18;19;22;23;24;36,32-28-,26-21-,62
all_off,W:W25;26;28;31;33;36;38;39;43;46;47;48;49:B2;6;8;9;11;12;13;17;19;22;23;24;27,39-34-,39-34-,-9
all_off,B:W28;29;31;33;34;35;36;37;38;39;40;44;45;47;48;49:B2;3;6;7;8;12;13;14;15;16;18;19;20;21;24;25,18-23-,18-23-,11
all_off,W:W25;28;30;35;36;37;38;39;40;41;42;43;45;46;47;48;49:B1;2;3;4;7;8;9;10;11;12;13;14;17;19;23;24;26,39-33-,28-22-,67
all_off,B:W25;27;28;32;33;35;37;38;39;41;42;44;45;48:B3;5;6;9;11;12;13;16;18;19;21;23;24;26,12-17-,9-14-,10
all_off,W:W24;27;29;33;34;35;36;37;38;39;40;44:B2;3;4;7;8;10;12;13;15;17;18;20,38-32-,27-21-,1
all_off,W:W22;28;31;32;35;36;38;39;40;42;44;45;48:B3;7;8;9;13;14;15;16;19;21;23;24;29,31-27-,35-30-,30
all_off,B:W24;27;29;32;33;34;35;36;37;38;39;40;41;42;46;48;49:B1;2;4;7;8;9;12;13;15;16;17;18;20;21;23;25;26,17-22-,1-6-,4
all_off,B:W22;27;28;29;32;33;35;36;37;39;43;45;48:B3;6;8;9;11;13;14;15;16;19;20;21;24,8-12-,11-17-,32
all_off,W:W26;29;30;31;34;35;36;38;39;41;44;45;46;48;49:B3;6;11;12;13;14;16;17;18;19;22;23;25;27;28,38-33-,38-33-,3
all_off,W:W27;28;30;32;33;34;35;37;38;40;41;44;45;46;47;48;49;50:B1;2;3;4;5;6;9;10;12;13;15;16;18;19;21;23;24;25,27-22-,27-22-,38
all_off,W:W25;27;28;30;31;32;33;35;36;38;39;44;45;47;48:B2;3;4;6;7;8;13;14;15;16;18;19;23;24;26,48-42-,48-42-,25
