# Generated by build_master_book.py
# rating_min=2000 max_plies=16 min_count=3
W:W25,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,22,23	25x14
B:W14,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,22,23	9x20
W:W30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,10,11,12,13,15,16,17,18,19,20,22,23	30-25
B:W27,30,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,20,23	20-25
B:W31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,24	4-10
W:W28,30,31,33,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20	44-39
B:W28,30,31,33,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20	20-24
B:W27,28,31,32,33,34,35,36,37,38,39,40,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,18,19,20,25,26	20-24
W:W26,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,22	37-31
B:W26,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,22	11-17
W:W26,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,22	31-27
W:W28,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,22	41-37
B:W28,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,22	9-13
W:W29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,20,24,25	50-45
B:W29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,20,24,25	10-14
W:W28,29,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,20,22,24,25	28x17
B:W17,29,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,20,24,25	11x22
W:W29,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,5,6,7,8,9,12,13,14,15,16,18,20,22,24,25	31-26
B:W30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,24,25	10-15
B:W26,28,31,32,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,23	10-14
W:W26,28,31,32,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,23	38-33
B:W28,31,32,34,35,36,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20	18-23
B:W27,28,30,31,32,33,35,36,37,38,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,23,26	20-24
W:W27,28,30,31,32,33,35,36,37,38,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19,23,24,26	44-39
B:W27,28,30,31,32,33,35,36,37,38,39,40,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19,23,24,26	15-20
B:W29,31,32,33,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20,23	23x34
W:W31,32,33,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20,34	39x30
W:W27,28,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,23,24	37-31
W:W26,28,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22	37-31
B:W28,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,24,25	5-10
W:W28,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,24,25	32-27
B:W29,30,31,32,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,25	15-20
W:W29,30,31,32,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,25	40-35
B:W29,30,31,32,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,25	10-15
W:W29,30,31,32,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,25	44-40
B:W29,30,31,32,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,25	20-24
B:W30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,6,7,8,9,10,11,12,13,14,16,17,18,19,24,25	14-20
W:W30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,6,7,8,9,10,11,12,13,16,17,18,19,20,24,25	44-39
B:W25,29,31,32,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,23	10-14
W:W25,29,31,32,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,23	39-33
B:W25,29,31,32,33,34,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,23	4-10
B:W28,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21	1-7
W:W28,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,26	34-29
B:W26,29,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,23	23x34
W:W26,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,34	39x30
B:W26,30,32,33,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20	20-24
W:W26,30,32,33,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,24	30x19
B:W19,26,32,33,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	14x23
B:W30,31,33,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,20	20-25
W:W30,31,33,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,17,18,20,21	44-39
B:W26,28,32,33,34,35,36,38,39,40,41,42,43,44,45,46,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	18-23
B:W26,28,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,21,24	12-17
B:W27,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,23	14-19
W:W27,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20,23	34-29
B:W27,29,32,33,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20,23	23x34
W:W27,32,33,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20,34	39x30
B:W27,30,32,33,35,36,37,38,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20	10-14
W:W27,30,32,33,35,36,37,38,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20	30-25
B:W25,27,32,33,35,36,37,38,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20	18-23
W:W30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,23	30-25
B:W25,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,23	12-18
W:W25,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,23	40-34
B:W25,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,23	7-12
W:W25,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,23	44-40
B:W25,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,23	1-7
B:W30,31,32,33,35,36,37,38,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20	10-14
W:W30,31,32,33,35,36,37,38,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20	44-39
B:W30,31,32,33,35,36,37,38,39,40,41,42,43,45,47,48,49,50:B1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20	18-23
W:W26,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,25	41-37
W:W28,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,18,19,20,21,23	31-27
B:W27,28,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,18,19,20,21,23	7-12
B:W27,28,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,18,19,20,23,26	7-12
W:W27,28,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,23,26	36-31
B:W26,28,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,22	12-18
W:W26,28,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,22	37-32
W:W27,28,32,33,34,35,36,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,22	27x18
B:W26,28,29,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22	19-23
W:W26,28,29,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,20,21,22,23	28x19
B:W19,26,29,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,20,21,22	14x23
W:W26,29,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,15,17,18,20,21,22,23	35-30
B:W24,26,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B2,3,4,5,6,7,8,9,10,11,12,13,15,17,18,20,21,22,23	20x29
B:W28,31,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,19,20	5-10
B:W28,31,33,34,35,36,37,38,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20	10-14
W:W28,31,33,34,35,36,37,38,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20	44-39
B:W28,31,33,34,35,36,37,38,39,40,41,42,43,45,47,48,49,50:B1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20	17-22
B:W26,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21	1-7
W:W28,29,31,32,33,34,35,36,37,38,39,41,42,43,44,45,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,22,25	45-40
B:W28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,22,25	10-14
B:W28,31,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20,23	23x32
W:W31,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20,32	37x28
B:W28,31,33,34,35,36,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20	10-14
W:W28,31,33,34,35,36,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20	41-37
W:W28,31,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,24	37-32
W:W27,28,32,33,34,35,36,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,23	28x19
B:W19,27,32,33,34,35,36,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20	14x23
W:W27,32,33,34,35,36,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,18,20,23	46-41
B:W27,32,33,34,35,36,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,18,20,23	11-17
W:W27,32,33,34,35,36,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,15,16,17,18,20,23	41-37
B:W27,32,33,34,35,36,37,38,39,40,42,43,44,45,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,15,16,17,18,20,23	10-14
B:W25,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,24	18-23
W:W25,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,23,24	40-34
B:W25,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,23,24	13-18
W:W25,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,23,24	34-30
B:W25,30,31,32,33,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,23,24	7-12
W:W25,30,31,32,33,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,23,24	33-28
W:W25,28,30,31,32,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,23,24	39-33
W:W25,27,28,30,32,33,35,36,37,38,41,42,43,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,26	44-39
B:W28,29,31,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,23	23x34
W:W25,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22	45-40
B:W25,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49,50:B1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22	1-6
W:W25,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22	50-45
B:W28,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,26	17-22
B:W28,29,31,32,33,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,25	17-22
B:W28,30,31,33,34,36,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20	18-23
W:W28,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,24	41-37
B:W28,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,24	10-14
W:W28,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,24	46-41
B:W28,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,24	4-10
B:W28,30,31,32,33,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21	1-7
W:W28,30,31,32,33,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	30-25
B:W28,30,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	18-22
B:W30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,25	20-24
W:W30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,24,25	50-44
B:W30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,24,25	10-14
W:W29,30,31,32,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49:B1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,18,19,21,25	47-42
W:W26,28,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22	46-41
B:W26,28,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50:B1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22	1-6
B:W28,29,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22	19-23
W:W28,29,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23	28x19
B:W19,29,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22	14x34
W:W31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,20,22,34	40x29
W:W25,27,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,26	40-34
B:W25,27,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,26	6-11
B:W28,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21,23	21-26
W:W28,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,23,26	47-42
B:W28,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,23,26	11-17
B:W27,28,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,22	22x31
W:W28,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,31	36x27
B:W27,28,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20	17-21
W:W27,28,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21	37-32
B:W27,28,32,33,34,35,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21	21-26
W:W27,28,32,33,34,35,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,26	41-37
B:W27,28,32,33,34,35,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,26	11-17
W:W27,28,32,33,34,35,37,38,39,40,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,19,20,26	34-30
B:W30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,23	13-18
W:W30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,23	44-39
B:W30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,23	9-13
W:W30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,23	50-44
B:W30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,23	4-9
W:W30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23	30-25
B:W25,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23	17-21
W:W25,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49:B1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,23	34-30
W:W26,28,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,21,24	26x17
B:W17,28,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,24	11x33
W:W32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,18,19,24,33	38x20
B:W20,32,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,18,19	15x24
W:W32,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,12,13,14,16,18,19,24	34-29
W:W28,29,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,24	29x20
B:W20,28,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21	15x24
W:W28,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,21,24	40-34
B:W28,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,48,49,50:B2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,21,24	10-15
W:W28,31,33,34,35,36,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,19,22,24	28x17
B:W17,31,33,34,35,36,38,40,41,42,43,44,45,46,47,48,49,50:B1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,19,24	12x21
